Date,x1:Primary Column Reflux Flow,x2:Primary Column Tails Flow,x3:Input to Primary Column Bed 3 Flow,x4:Input to Primary Column Bed 2 Flow,x5:Primary Column Feed Flow from Feed Column,x6:Primary Column Make Flow,x7:Primary Column Base Level,x8:Primary Column Reflux Drum Pressure,x9:Primary Column Condenser Reflux Drum Level,x10:Primary Column Bed1 DP,x11:Primary Column Bed2 DP,x12:Primary Column Bed3 DP,x13:Primary Column Bed4 DP,x14:Primary Column Base Pressure,x15:Primary Column Head Pressure,x16:Primary Column Tails Temperature,x17:Primary Column Tails Temperature 1,x18:Primary Column Bed 4 Temperature,x19:Primary Column Bed 3 Temperature,x20:Primary Column Bed 2 Temperature,x21:Primary Column Bed 1 Temperature,x22: Secondary Column Base Concentration,x23: Flow from Input to Secondary Column,x24: Secondary Column Tails Flow,x25: Secondary Column Tray DP,x26: Secondary Column Head Pressure,x27: Secondary Column Base Pressure,x28: Secondary Column Base Temperature,x29: Secondary Column Tray 3 Temperature,x30: Secondary Column Bed 1 Temperature,x31: Secondary Column Bed 2 Temperature,x32: Secondary Column Tray 2 Temperature,x33: Secondary Column Tray 1 Temperature,x34: Secondary Column Tails Temperature,x35: Secondary Column Tails Concentration,x36: Feed Column Recycle Flow,x37: Feed Column Tails Flow to Primary Column,x38: Feed Column Calculated DP,x39: Feed Column Steam Flow,x40: Feed Column Tails Flow,Avg_Reactor_Outlet_Impurity,Avg_Delta_Composition Primary Column,y:Impurity,Primary Column Reflux/Feed Ratio,Primary Column Make/Reflux Ratio
1/22/16 12:00,417.696,50.0292,2497.18,2609.16,126.163,121.74,55.6093,41.1205,55.0358,13.4804,21.4797,17.5784,16.3808,44.0342,41.4718,8.24217,47.3598,49.7894,50.0617,51.6356,52.3833,0.0161121,2201.96,11.407,6.60427,44.6411,45.7409,142.967,64.4718,58.7489,57.4167,76.6957,107.66,142.361,0.0148559,62.9132,45.0068,66.5772,8.69498,127.563,7.12042,2.00317,3.09167,3.31076,0.291455
1/22/16 13:00,415.418,50.056,2497.28,2568.53,126.142,121.979,55.0844,40.9745,55.8248,13.2519,21.0889,17.368,16.5369,43.8931,41.3388,8.15807,47.2899,49.7466,50.0051,51.5787,52.3191,0.0161684,2213.08,11.5021,6.46495,44.5172,45.5869,142.751,63.9947,58.5975,57.3309,74.3964,96.8916,141.823,0.0153286,62.9081,45.0068,66.4744,8.68084,127.522,7.11662,2.01645,3.05833,3.29326,0.293631
1/22/16 14:00,415.791,50.0224,2510.39,2593,126.024,121.671,56.0076,41.0358,54.0341,13.3176,21.0418,17.3593,16.2363,43.9099,41.3828,8.12064,47.32,49.7256,49.9906,51.5577,52.2928,0.0160578,2238.4,11.3728,6.49958,44.5273,45.5728,142.9,64.3119,58.6312,57.3223,76.4332,106.375,142.475,0.0146547,62.9098,45.0068,65.1684,8.70807,127.439,7.06145,2.02309,3.025,3.2993,0.292626
1/22/16 15:00,418.404,49.9769,2491.78,2474.38,125.706,121.462,56.2459,41.0029,52.0074,13.8901,22.1414,18.2724,16.8808,44.0262,41.3789,7.93835,47.4116,49.7655,50.04,51.6496,52.4257,0.0161121,2213.42,11.2481,6.49584,44.6877,45.7783,142.967,64.1982,58.73,57.4166,74.5932,99.5416,142.389,0.0148,62.9132,45.0068,67.7458,8.68791,127.105,7.25685,2.03683,2.99524,3.32843,0.290299
1/22/16 16:00,419.079,50.0371,2491.48,2564.73,127.155,122.361,55.9513,40.9981,54.3278,13.7367,21.8418,18.1992,16.8192,44.0494,41.3839,7.32637,47.3436,49.7371,50.0306,51.6284,52.3854,0.0165982,2226.05,11.3807,6.45609,44.6288,45.7017,142.566,63.9523,58.6732,57.4067,73.656,92.6121,141.927,0.0152622,62.9081,45.0055,65.7213,8.69914,128.589,7.3148,2.01509,2.97619,3.29582,0.291976
1/22/16 17:00,419.358,50.0672,2500.28,2480.19,126.567,122.893,55.6484,40.9981,55.1235,13.8259,21.8342,18.1992,16.8192,43.9926,41.3672,7.05294,47.261,49.7371,50.026,51.6306,52.376,0.0165982,2238.94,11.3984,6.31181,44.6148,45.6713,142.432,63.7444,58.6164,57.4067,73.2456,91.0474,141.927,0.0153297,62.9081,45.0051,67.6599,8.69746,127.903,7.32107,2.02268,2.95714,3.31333,0.293049
1/22/16 18:00,421.7,50.0822,2499.42,2621.83,123.042,122.134,55.0067,40.9838,54.6566,13.9815,22.4221,18.4815,17.1184,44.0264,41.3673,6.80554,47.0932,49.73,50.04,51.6474,52.4114,0.0165982,2224.18,11.4062,6.26703,44.6216,45.7247,142.499,63.73,58.6354,57.44,73.4809,93.0073,142.002,0.0152249,62.9128,45.0055,66.5568,8.70833,124.423,7.4728,2.02887,2.9381,3.42728,0.289622
1/22/16 19:00,423.667,50.0256,2499.69,2585.95,127.455,123.724,57.0043,40.984,53.1365,14.2231,22.6703,18.7638,17.3528,44.1477,41.4217,6.80554,47.3669,49.7655,50.0683,51.6876,52.4542,0.0165982,2168.17,11.3136,6.34131,44.7981,45.8312,142.617,63.7067,58.6922,57.4822,73.1451,90.7897,141.965,0.0153513,62.9047,45.0051,65.9127,8.69778,128.812,7.37945,2.04111,2.91905,3.32404,0.292031
1/22/16 20:00,421.937,50.052,2490.57,2579.88,129.003,123.767,56.4375,41.0076,54.1104,14.2732,22.6725,18.9492,17.1549,44.1322,41.4217,7.01425,47.8949,49.7749,50.0755,51.6879,52.4637,0.0162887,2235.11,11.4735,6.45821,44.7323,45.8632,142.9,64.0325,58.7868,57.5156,75.6527,102.855,142.549,0.0147825,62.9064,45.0068,65.1979,8.72337,130.424,7.475,2.02923,2.9,3.27076,0.293331
1/22/16 21:00,423.257,50.0635,2496.6,2634.01,127.47,123.339,56.1079,41.0263,54.1291,14.3313,22.9054,19.1217,17.3536,44.1405,41.4168,7.05294,47.5563,49.7819,50.0755,51.7043,52.4897,0.0165982,2220.54,11.4428,6.33867,44.7251,45.8306,142.548,63.5977,58.7062,57.5156,73.3116,91.212,141.824,0.0155081,62.9013,45.0068,66.8681,8.70906,128.796,7.50969,2.02028,2.97742,3.32044,0.291404
1/22/16 22:00,421.136,50.0335,2504.25,2586.35,127.896,123.404,55.8788,41.0029,55.0465,14.0192,22.5404,18.6875,17.1252,44.1254,41.4052,6.80554,47.7266,49.7725,50.0755,51.6924,52.4613,0.0168413,2213.98,11.4443,6.28007,44.7255,45.8235,142.298,63.4843,58.6543,57.4967,72.8444,89.1256,141.719,0.0156433,62.9017,45.0068,65.5446,8.70542,129.25,7.53888,2.01908,3.05484,3.29279,0.293026
1/22/16 23:00,421.464,50.003,2503.32,2547.48,126.779,123.006,55.7523,41.0404,54.9269,14.1088,22.4765,18.7618,17.37,44.0798,41.4169,6.31943,47.2066,49.7914,50.0849,51.6877,52.4542,0.0165362,2226.54,11.4936,6.33169,44.7091,45.8081,142.649,63.5647,58.6732,57.4919,73.2831,91.2088,141.88,0.0153828,62.8996,45.0055,65.823,8.72386,128.18,7.34566,2.02104,3.13226,3.32439,0.291855
1/23/16 0:00,422.126,50.037,2495.51,2582.97,126.774,123.024,55.3696,40.9604,56.2062,13.897,22.1959,18.4815,17.1939,44.0423,41.3889,6.10676,47.4348,49.7727,50.0639,51.6641,52.4352,0.0165982,2223.34,11.4197,6.29614,44.6739,45.7714,142.581,63.5933,58.6732,57.4778,73.3992,93.2713,142.144,0.0150557,62.8979,45.0068,65.2554,8.69712,128.156,7.45353,2.00454,3.20968,3.32975,0.29144
1/23/16 1:00,425.709,50.0143,2504.42,2573.18,127.008,121.846,55.8812,40.9416,53.528,14.3878,23.2303,19.3104,17.5924,44.1174,41.3528,6.1979,46.7703,49.7722,50.0872,51.6921,52.4827,0.0165402,2221.23,11.2971,6.32277,44.7061,45.8314,142.699,63.6922,58.7345,57.5012,73.7973,91.41,142.097,0.0152319,62.8979,45.0055,67.2972,8.70794,128.378,7.49632,2.02542,3.2871,3.35182,0.286218
1/23/16 2:00,421.145,49.9916,2495.82,2522.54,126.75,123.357,56.5969,41.0121,53.0291,14.4211,22.9304,19.0898,17.4424,44.1562,41.3959,6.01127,47.3059,49.7726,50.0755,51.683,52.466,0.0168413,2195.78,11.2334,6.35981,44.7423,45.8652,142.416,63.6544,58.73,57.4967,73.3753,91.1692,141.945,0.0153547,62.9,45.0055,64.6343,8.68823,128.116,7.33936,2.03337,3.25879,3.32264,0.292909
1/23/16 3:00,424.069,50.0295,2509.8,2571.8,127.875,123.932,55.4972,40.984,54.7714,14.4569,23.0547,19.0558,17.5404,44.1709,41.4028,5.98089,47.3133,49.7891,50.0967,51.7257,52.5112,0.0164157,2226.04,11.3568,6.34086,44.7584,45.8321,142.683,63.6591,58.7679,57.5534,73.6198,90.9848,141.88,0.0154277,62.9094,45.0064,66.7592,8.70739,129.21,7.43836,2.02034,3.20935,3.31627,0.292244
1/23/16 4:00,424.021,49.9388,2494.74,2563.74,127.368,123.827,55.5559,40.9698,55.2293,14.2244,22.6703,18.7638,17.1579,44.1101,41.379,6.08366,47.8341,49.7749,50.0755,51.6899,52.4682,0.0165982,2197.11,11.421,6.38438,44.7798,45.8315,142.566,63.6544,58.73,57.5345,73.5958,93.6093,142.087,0.0151229,62.906,45.0051,65.5744,8.71183,128.686,7.58389,2.03473,3.1599,3.32911,0.292031
1/23/16 5:00,423.255,49.9723,2496.65,2557.67,126.51,123.538,55.7262,40.8993,53.9024,14.3263,22.9239,19.0533,17.4075,44.019,41.3034,5.95051,47.0021,49.7466,50.0566,51.6758,52.4542,0.0161706,2202.59,11.4769,6.33012,44.6779,45.7624,142.801,63.6642,58.7111,57.4967,73.7967,93.8242,141.994,0.0151662,62.9013,45.0068,66.2536,8.71418,127.835,7.29837,2.02727,3.11045,3.34564,0.291876
1/23/16 6:00,417.59,50.0297,2505.44,2560.57,128.05,122.853,55.6871,41.0594,54.1991,14.0612,22.4045,18.6575,17.2713,44.1405,41.4217,5.43402,46.6101,49.8172,50.1013,51.7138,52.4802,0.0167776,2206.18,11.477,6.3056,44.7319,45.8383,142.449,63.55,58.73,57.5345,73.2302,91.2953,141.88,0.0153601,62.9064,45.0064,63.9771,8.70215,129.471,7.4009,2.00532,3.06101,3.26115,0.294197
1/23/16 7:00,419.767,50.0295,2503.12,2548.74,127.227,122.971,55.2327,40.984,55.4509,14.0239,22.0561,18.4815,17.0936,44.0566,41.3767,5.00433,46.8272,49.8033,50.0944,51.6781,52.4564,0.0163551,2205.32,11.5022,6.29003,44.6549,45.7015,142.699,63.5455,58.6922,57.4967,73.6389,92.0836,142.041,0.0152131,62.9081,45.0051,67.4939,8.71357,128.606,7.32614,2.02312,3.01156,3.29935,0.29295
1/23/16 8:00,420.094,49.9954,2499.7,2544.23,126.26,122.458,54.1167,40.8851,56.3431,13.7361,21.8402,17.9169,16.8113,43.9002,41.2465,4.5486,46.4136,49.756,50.0305,51.6233,52.3877,0.0165982,2207.19,11.6084,6.3357,44.4801,45.5495,142.314,63.3185,58.5786,57.4444,72.8163,90.0953,141.729,0.0152978,62.9068,45.0051,65.7713,8.70677,127.598,7.38519,2.02901,2.96211,3.32721,0.291501
1/23/16 9:00,415.344,50.0184,2504.6,2551.61,124.701,122.124,55.7674,41.0028,52.921,13.8179,22.0412,17.9679,16.7721,44.019,41.3791,4.36631,46.3367,49.8175,50.1038,51.683,52.44,0.0164159,2188.65,11.3687,6.31915,44.6311,45.7247,142.566,63.4323,58.6354,57.4778,73.4543,90.2623,141.832,0.0152358,62.9043,45.0051,65.3904,8.69647,126.007,7.26662,2.02674,2.91266,3.33071,0.29403
1/23/16 10:00,415.624,49.9841,2509.12,2561.24,125.369,122.118,55.2393,40.9981,54.5019,13.6558,21.554,17.6425,16.5369,43.9612,41.3812,4.99707,46.5408,49.8055,50.0849,51.6663,52.4235,0.0163551,2207.5,11.4523,6.36368,44.5861,45.6712,142.766,63.5788,58.6399,57.4498,74.6816,96.084,142.248,0.0148592,62.9043,45.0051,64.6233,8.71048,126.772,7.43894,2.01406,2.96252,3.31521,0.293819
1/23/16 11:00,415.793,49.9688,2501.9,2564.04,126.295,121.906,54.5636,41.0923,55.6462,13.4937,21.6261,17.6425,16.4858,44.0106,41.4905,5.58593,47.2221,49.8789,50.1227,51.702,52.4519,0.0161121,2209.82,11.511,6.38016,44.6571,45.7321,142.916,63.6642,58.6876,57.4589,75.0217,97.5825,142.248,0.0150341,62.8992,45.0051,67.2649,8.70892,127.713,7.35805,2.00287,3.04656,3.29225,0.29319
1/23/16 12:00,413.55,50.0407,2503.03,2567.04,125.033,121.597,54.1527,41.0123,54.7282,13.2466,21.3301,17.6288,15.9804,43.8628,41.3863,6.59287,47.6318,49.8057,50.0709,51.6379,52.3758,0.0161748,2211.07,11.5032,6.44881,44.4591,45.5199,142.682,63.6782,58.6164,57.3832,75.6195,100.852,142.201,0.0147745,62.8996,45.0068,67.3853,8.70503,126.417,7.33488,1.99216,3.13061,3.30753,0.294032
1/23/16 13:00,414.339,49.9953,2500.66,2548.1,125.48,121.231,54.6029,41.031,54.1883,13.1612,21.0336,17.4605,16.2133,43.8628,41.41,7.80496,47.3665,49.7726,50.0354,51.5975,52.3688,0.0160519,2204.23,11.2749,6.29766,44.3669,45.5045,142.85,63.7867,58.5975,57.3029,75.6659,100.505,142.286,0.0146964,62.8945,45.0068,67.332,8.69599,126.87,7.45089,1.99125,3.21465,3.30202,0.292588
1/23/16 14:00,413.996,50.0294,2497.35,2567.41,125.59,120.959,54.4704,40.9746,54.6921,13.0387,21.0505,16.878,16.0889,43.7716,41.3177,9.03644,48.154,49.7491,50.0119,51.5594,52.3068,0.0161121,2202.83,11.4469,6.24091,44.2631,45.3378,142.566,63.6544,58.5786,57.237,74.9501,96.9002,142.05,0.0148185,62.8928,45.0068,68.1253,8.70749,126.974,7.23853,1.98433,3.29869,3.2964,0.292176
1/23/16 15:00,414.259,50.0483,2498.02,2506.05,125.245,121.118,54.4808,40.9699,54.8862,13.183,21.2449,16.7055,16.2546,43.81,41.3794,12.2619,49.1368,49.7655,50.0283,51.5859,52.3523,0.015869,2199.43,11.3101,6.36086,44.3474,45.4674,142.833,63.9947,58.6354,57.237,76.7536,102.013,142.371,0.0146281,62.8877,45.0068,67.4293,8.68624,126.591,7.28176,1.99119,3.31408,3.30759,0.292372
1/23/16 16:00,414.381,50.014,2502.34,2563.17,126.222,121.112,55.0495,40.9982,53.9,13.1971,21.568,16.5212,16.2625,43.8931,41.3792,12.2015,50.091,49.7702,50.0472,51.6094,52.3498,0.015869,2199.7,11.3476,6.439,44.3835,45.4893,142.967,64.368,58.7679,57.3265,76.8391,105.85,142.72,0.0142984,62.8894,45.0068,66.9849,8.68166,127.611,7.33087,2.02238,3.32839,3.28296,0.292271
1/23/16 17:00,416.775,49.9877,2498.26,2542.39,126.17,121.744,54.987,40.9653,54.0267,13.41,21.8017,17.3017,16.8097,43.8628,41.3008,13.4939,49.7872,49.756,50.0377,51.5927,52.3475,0.0162964,2204.54,11.297,6.3517,44.3243,45.5424,142.582,64.2829,58.7535,57.2933,76.9461,102.154,142.295,0.0147381,62.8962,45.0068,67.3741,8.68902,127.512,7.37681,2.00925,3.34269,3.30327,0.29211
1/23/16 18:00,414.11,50.0786,2493.71,2550.8,126.619,121.69,55.7466,40.984,52.3869,13.5891,22.1161,17.4956,16.6134,43.8931,41.3319,13.8889,49.5257,49.7348,50.0094,51.5952,52.3379,0.0159296,2186.76,11.1685,6.41443,44.3928,45.5652,142.816,64.6091,58.8389,57.3218,77.1652,106.992,142.635,0.0143962,62.8962,45.0068,66.0926,8.71195,128,7.2834,2.00883,3.357,3.27053,0.29386
1/23/16 19:00,415.524,50.0447,2502.37,2552.1,128.3,122.114,55.643,40.9934,53.6843,13.7853,22.3317,18.1992,17.0205,43.9005,41.3601,11.7231,49.1219,49.7821,50.0472,51.6307,52.4114,0.015869,2199.84,11.2489,6.36088,44.4821,45.6032,143.068,64.6845,58.9193,57.3878,77.5546,106.404,142.493,0.0145359,62.8962,45.0068,67.2127,8.70966,129.657,7.34948,2.04622,3.37131,3.2387,0.293879
1/23/16 20:00,418.326,50.0144,2509.74,2560.82,126.892,122.94,55.3888,41.0121,55.2255,13.9026,22.3883,18.2641,17.2116,44.0104,41.4004,10.6933,48.6663,49.7915,50.059,51.6427,52.3997,0.016295,2197.43,11.4106,6.35388,44.565,45.6943,142.732,64.6422,58.9335,57.44,77.5521,105.105,142.323,0.014814,62.8979,45.0068,65.4331,8.71777,128.291,7.36316,2.03918,3.38561,3.29669,0.293887
1/23/16 21:00,416.348,49.9654,2504.27,2548.09,127.157,122.015,55.7539,40.9273,56.2088,13.3483,21.4977,17.6483,16.2526,43.7942,41.2869,9.89147,48.6499,49.7395,49.9976,51.5429,52.3498,0.0166604,2200.45,11.457,6.26671,44.3906,45.4591,142.098,64.0277,58.6922,57.3265,73.643,89.6501,141.294,0.0156243,62.8962,45.0068,66.5555,8.71727,128.549,7.5446,1.94035,3.39992,3.27429,0.293061
1/23/16 22:00,410.221,50.1586,2499.62,2532.87,122.383,120.12,54.8198,41.0406,54.8908,12.8633,20.5887,17.0858,16.0483,43.8324,41.3885,8.75866,48.4417,49.8387,50.0731,51.614,52.3379,0.0165982,2191.15,11.3057,6.20923,44.461,45.5347,142.231,64.0136,58.6873,57.3454,73.7876,92.4914,141.785,0.0152173,62.8962,45.0068,65.6508,8.69534,123.781,7.01733,1.95784,3.11944,3.35194,0.292818
1/23/16 23:00,403.38,50.0636,2493.66,2547.02,121.06,117.571,54.232,40.9981,55.8938,12.0785,19.3179,15.9645,14.5844,43.6122,41.2893,7.54654,48.0468,49.7277,50,51.505,52.2264,0.015869,2198.99,11.2593,6.33003,44.1922,45.2994,142.816,64.3304,58.6164,57.1942,76.8058,105.461,142.493,0.0143191,62.8975,45.0068,69.0975,8.71136,122.391,6.98363,1.86375,2.83724,3.33206,0.291464
1/24/16 0:00,411.869,50.0671,2496.59,2548.33,120.641,114.373,54.6793,41.0404,49.3546,12.7192,20.4322,16.8035,15.4156,43.7412,41.3435,7.15226,47.8949,49.7749,50.0377,51.5594,52.2928,0.0159344,2208.85,11.1284,6.5859,44.3745,45.4209,142.766,64.4863,58.73,57.2836,77.4059,104.04,142.455,0.0144384,62.8958,45.0056,65.5381,8.70019,122.018,6.93608,1.89171,2.55503,3.414,0.277692
1/24/16 1:00,402.43,50.0067,2503.55,2566.26,119.426,115.335,53.6691,40.9934,54.658,12.114,19.5881,16.2389,14.8394,43.6501,41.3012,6.5321,47.7733,49.749,50.007,51.524,52.2288,0.0161121,2198.93,10.8079,6.49579,44.237,45.3524,142.482,64.2735,58.6732,57.1893,74.9854,95.6276,142.03,0.014703,62.897,45.0051,67.1088,8.71176,120.821,6.72847,1.85907,2.27282,3.36971,0.286596
1/24/16 2:00,397.716,50.0635,2508.71,2593.42,114.885,108.763,52.4867,41.0169,53.4473,11.4746,18.1715,14.9413,14.012,43.4911,41.2959,5.82898,47.4044,49.756,49.9789,51.4553,52.1504,0.0165982,2235.12,11.2459,6.46019,44.0989,45.2012,141.964,63.9002,58.4985,57.0996,72.7851,88.4331,141.427,0.0151828,62.8928,45.0051,66.2823,8.69692,116.313,5.76768,1.77019,2.15756,3.46186,0.273469
1/24/16 3:00,384.816,50.0255,2500.04,2625.12,112.546,110.866,52.9068,41.0216,59.2115,10.2498,16.3157,13.4533,12.3809,43.2247,41.2348,5.4644,47.1614,49.7182,49.9127,51.3436,52.0081,0.0153205,2263.17,10.9844,6.67302,43.8428,44.9652,142.984,64.6375,58.5407,56.9387,76.1527,107.341,142.644,0.0137299,62.8894,45.0051,66.8118,8.70044,113.979,5.43816,1.80967,2.10037,3.4192,0.288101
1/24/16 4:00,379.487,49.988,2495.89,2623.08,115.254,111.642,54.1992,41.0169,56.1731,9.96716,15.7576,13.1709,12.0518,43.164,41.2533,5.22134,47.0094,49.7157,49.9056,51.3316,51.9796,0.0151398,2266.8,10.5113,6.89166,43.7938,44.957,143.149,64.9022,58.73,56.8727,83.9214,119.764,142.786,0.0134549,62.8911,45.0051,64.3972,8.66927,116.725,5.37565,1.78953,2.04317,3.29262,0.294192
1/24/16 5:00,379.547,50.004,2503.15,2638.32,114.23,110.701,55.1418,41.0124,54.1089,9.78041,15.6676,13.1593,11.5516,43.1336,41.2421,5.31249,47.0094,49.7088,49.8939,51.3151,51.9629,0.0153829,2273.6,11.0086,6.68578,43.7487,44.9348,142.833,65.1004,58.7535,56.8584,76.3841,107.88,142.578,0.0137394,62.8928,45.0064,67.0262,8.69404,115.648,5.49627,1.77298,1.98598,3.32266,0.291667
1/24/16 6:00,382.011,50.0903,2504.55,2646.86,114.52,110.734,55.0164,41.0264,53.5097,9.9316,15.7448,13.1756,12.0518,43.1844,41.239,5.31249,46.7416,49.7151,49.9026,51.3405,51.9922,0.0146536,2287.45,10.6552,6.88082,43.8388,44.9751,143.568,66.0238,59.1464,56.9106,85.9032,125.801,143.239,0.0130946,62.9025,45.0063,65.3429,8.68656,115.931,5.49094,1.79057,1.92878,3.33577,0.289872
1/24/16 7:00,379.636,50.03,2498.35,2641.58,114.256,110.754,54.9169,40.9934,54.2844,9.8438,15.9497,13.1652,12.0518,43.1255,41.1992,5.49478,46.6709,49.6899,49.8868,51.3177,51.9631,0.014832,2285.42,10.8945,6.86792,43.7491,44.9348,143.385,66.0655,59.2032,56.8967,85.195,121.359,142.946,0.0133774,62.9013,45.0068,67.4708,8.70432,115.648,5.53421,1.80224,1.87159,3.32268,0.291737
1/24/16 8:00,378.946,50.0107,2498.95,2648.97,115.607,111.24,55.4234,40.9981,53.8985,9.90956,15.9497,13.4278,11.7928,43.1032,41.2492,5.03471,46.3827,49.6993,49.8985,51.3079,51.9701,0.0148967,2297.3,10.8335,6.81448,43.7175,44.9001,143.25,66.2823,59.2978,56.9341,85.3017,121.516,142.927,0.0133663,62.8975,45.0068,66.358,8.68144,116.989,5.32781,1.80518,1.81439,3.27787,0.293552
1/24/16 9:00,382.518,50.0296,2494.74,2663.45,115.483,111.93,54.6175,40.9604,55.2089,10.01,15.9576,13.1652,12.0518,43.1336,41.261,4.97395,46.6178,49.6969,49.8962,51.3222,51.9915,0.0151398,2305.3,10.8763,6.61254,43.8434,44.9729,143.033,66.3201,59.3167,56.9673,80.741,114.451,142.635,0.0136427,62.8971,45.0068,66.0557,8.72165,116.87,5.66167,1.82568,1.7572,3.31234,0.292612
1/24/16 10:00,383.536,49.9917,2499.32,2662.33,115.849,111.774,55.35,41.0028,53.8127,10.1066,16.3336,12.6027,12.4938,43.164,41.3201,5.8516,47.2751,49.7277,49.9175,51.3531,52.0176,0.0153829,2317.4,10.9921,6.49822,43.7608,44.9956,142.917,66.7312,59.3784,56.9721,82.1831,115.986,142.852,0.0135197,62.8928,45.0068,65.0724,8.70858,117.247,5.49175,1.8227,1.7,3.31067,0.29143
1/24/16 11:00,383.884,49.9955,2506.73,2683.56,118.005,112.682,54.4815,41.0216,55.7628,10.3389,16.5176,13.895,12.3479,43.1943,41.2959,6.62325,47.3133,49.7422,49.9173,51.3721,52.0555,0.0151398,2357.6,10.937,6.70272,43.8646,44.9081,143.085,66.4001,59.3167,56.9484,83.9786,122.135,142.71,0.0136452,62.8873,45.0068,66.5718,8.70438,119.42,5.49113,1.85233,1.83333,3.25311,0.293532
1/24/16 12:00,391.211,50.0669,2498.39,2673.87,119.807,114.708,56.1261,40.9886,53.6296,10.929,17.6377,13.6064,12.9143,43.2702,41.3106,7.99147,47.3664,49.7182,49.934,51.4006,52.103,0.0146536,2360.38,10.9006,6.64849,43.9305,45.0563,143.635,67.615,59.6385,57.0429,91.4503,126.113,143.314,0.01319,62.8911,45.0068,65.5707,8.7121,121.252,5.64869,1.87968,1.96667,3.26535,0.293212
1/24/16 13:00,395.518,50.1046,2505.49,2686.9,121.095,116.077,56.248,40.9839,53.8693,11.2781,18.2201,15.1255,14.089,43.407,41.3861,9.15078,48.0771,49.7277,49.9412,51.429,52.103,0.0146536,2364.5,11.0414,6.53709,44.0006,45.1475,143.727,67.9181,59.7521,57.0618,90.3969,124.107,143.248,0.0133592,62.886,45.0068,67.8646,8.7224,122.519,5.69267,1.92234,2.1,3.26617,0.29348
1/24/16 14:00,400.459,49.9726,2499.89,2673.03,119.857,116.777,55.8866,40.9699,54.5549,11.4702,18.5957,15.1255,14.686,43.3928,41.0719,10.6206,48.7034,49.7182,49.9365,51.4385,52.134,0.0156904,2359.99,11.4593,6.25669,43.8182,45.034,142.682,66.9339,59.511,57.0807,82.2084,117.314,142.597,0.0139862,62.8856,45.0068,70.6629,8.6943,121.295,5.74165,1.92446,2.18966,3.34116,0.291607
1/24/16 15:00,399.117,50.0751,2496.81,2671.65,122.044,116.985,56.691,40.9417,53.4964,11.5692,18.7499,13.1652,14.2943,43.4452,41.3228,13.5165,49.1978,49.7112,49.9434,51.4315,52.1339,0.0146536,2360.84,10.9303,6.40578,44.0722,45.1779,143.635,67.8136,59.6385,57.0618,90.1999,126.601,143.276,0.0133872,62.8775,45.0068,65.7791,8.69293,123.52,6.00469,1.94723,2.14828,3.27026,0.29311
1/24/16 16:00,399.492,50.0295,2496.55,2658.71,120.554,116.985,57.1428,41.0829,52.2768,11.8411,18.9688,15.0891,14.5885,43.5663,41.379,13.1857,50.1444,49.7749,50,51.4955,52.1956,0.0153829,2350.4,11.2614,6.39744,44.2042,45.269,143.084,67.5632,59.6007,57.1753,86.448,120.837,142.946,0.0139179,62.883,45.0068,65.9626,8.6956,122.016,5.95959,1.95238,2.1069,3.3138,0.292836
1/24/16 17:00,401.922,50.0443,2501.98,2667.1,121.76,117.381,56.4312,40.9981,53.7832,12.0426,19.2897,15.4427,15.1333,43.5589,41.2467,14.6146,49.6657,49.7277,49.9623,51.4741,52.1979,0.0146536,2357.17,11.0993,6.41107,44.0582,45.262,143.795,68.4656,59.7569,57.1753,89.8031,125.05,143.324,0.0134306,62.8809,45.0068,68.234,8.69019,123.121,6.02292,1.95851,2.06552,3.30093,0.292049
1/24/16 18:00,401.767,50.0107,2505.57,2666.01,122.192,117.166,56.2874,40.9981,54.4264,11.9817,19.0377,15.8961,14.9026,43.5589,41.261,14.8424,49.0841,49.7254,49.9623,51.4647,52.1884,0.015869,2357.43,11.3912,6.10805,44.1024,45.2994,142.632,67.2178,59.4114,57.1564,78.0814,106.922,142.446,0.0143652,62.8839,45.0068,66.5219,8.70465,123.548,6.06587,1.97468,2.02414,3.28801,0.291627
1/24/16 19:00,401.618,49.9573,2496.96,2674.9,121.553,117.99,56.9627,41.0076,53.8167,12.134,19.5026,16.2428,15.1333,43.6197,41.3318,13.4061,48.6587,49.7347,49.9647,51.4765,52.186,0.015869,2370.13,11.1747,6.10437,44.2113,45.3298,142.632,66.528,59.2221,57.1753,76.9259,103.591,142.295,0.0144822,62.8915,45.0068,66.913,8.69655,122.962,6.03528,1.98105,1.98276,3.30406,0.293786
1/24/16 20:00,404.158,50.0256,2496.58,2644.82,121.988,118.607,56.7858,41.0123,53.71,12.333,19.87,15.9823,15.1353,43.612,41.3319,12.8819,48.4798,49.7347,49.9623,51.4812,52.2121,0.0159302,2339.63,11.274,6.4001,44.2417,45.3525,142.682,66.6793,59.2221,57.1705,82.8471,117.726,142.739,0.0140827,62.8873,45.0068,66.5537,8.6981,123.332,6.05354,2.0124,1.94138,3.3131,0.293467
1/24/16 21:00,405.346,50.0182,2509.93,2642.51,123.249,118.506,56.8938,41.0028,53.4743,12.3075,19.87,16.241,15.4156,43.6279,41.3726,12.3307,48.2676,49.732,49.9692,51.5024,52.1954,0.015869,2349.18,11.1834,6.43347,44.2888,45.3987,142.851,66.7687,59.26,57.2131,83.0264,118.929,142.805,0.0140598,62.886,45.0068,66.5441,8.70186,124.619,6.19411,1.98594,1.9,3.28885,0.292358
